Source,Label,Target
Q102123184,Emma Hazel Cliffe,http://www.wikidata.org/entity/Q102316299
Q102123184,Nalina Phisanbut,http://www.wikidata.org/entity/Q102395944
Q102123184,Saif Mohammed Al-Kuwari,http://www.wikidata.org/entity/Q102395947
Q102123184,Acyr Locatelli,http://www.wikidata.org/entity/Q102442802
Q102123184,David John Wilson,http://www.wikidata.org/entity/Q102489253
Q102123184,Harold Davenport,http://www.wikidata.org/entity/Q1385023
Q102123184,Ali El Kaafarani,http://www.wikidata.org/entity/Q103296411
Q42314455,José Luis Viviente Mateu,http://www.wikidata.org/entity/Q65346531
Q42314455,Tomás Jesús Recio Muñiz,http://www.wikidata.org/entity/Q42314455
Q42314455,Emmanuel Briand,http://www.wikidata.org/entity/Q62635401
Q42314455,Markus Hohenwarter,http://www.wikidata.org/entity/Q1901572
Q42314455,Julio Fernández Biarge,http://www.wikidata.org/entity/Q100869005
Q42314455,José M. Aroca Hernández Ros,http://www.wikidata.org/entity/Q93415345
Q42314455,Alberto Pérez de Vargas,http://www.wikidata.org/entity/Q93435237
Q42314455,Tomás Rodríguez Bachiller,http://www.wikidata.org/entity/Q6148619
Q42314455,Luis María Laita de la Rica,http://www.wikidata.org/entity/Q60289299
Q42314455,José Javier Etayo Miqueo,http://www.wikidata.org/entity/Q25424575
Q42314455,Juan Llovet,http://www.wikidata.org/entity/Q102087418
Q42314455,Alexandre Trocado,http://www.wikidata.org/entity/Q102112302
Q42314455,Luis Miguel Pardo,http://www.wikidata.org/entity/Q102117918
Q42314455,Juan Sancho Guimerá,http://www.wikidata.org/entity/Q102122684
Q42314455,Michel Coste,http://www.wikidata.org/entity/Q102124002
Q42314455,Daciana F. Bochis,http://www.wikidata.org/entity/Q102165306
Q42314455,David Orden,http://www.wikidata.org/entity/Q102165307
Q42314455,Miguel Azaola,http://www.wikidata.org/entity/Q102165308
Q42314455,Jaime Gutiérrez Gutiérrez,http://www.wikidata.org/entity/Q102184821
Q42314455,Jose Luis Montaña Arnaiz,http://www.wikidata.org/entity/Q102192564
Q42314455,José Enrique Moráis San Miguel,http://www.wikidata.org/entity/Q102201017
Q42314455,Klemens Haegele Hans,http://www.wikidata.org/entity/Q102201016
Q42314455,Mikel Aldaz Zaragüeta,http://www.wikidata.org/entity/Q102201015
Q42314455,David Castro Esteban,http://www.wikidata.org/entity/Q102218986
Q42314455,Jesús Escribano Martínez,http://www.wikidata.org/entity/Q102223118
Q42314455,Isabelle Bonnard,http://www.wikidata.org/entity/Q102229875
Q42314455,Gema María Díaz Toca,http://www.wikidata.org/entity/Q102232983
Q42314455,Guadalupe Trujillo Pérez,http://www.wikidata.org/entity/Q102233068
Q42314455,Carlos Beltrán Álvarez,http://www.wikidata.org/entity/Q18222451
Q42314455,Jesús Javier Ortega Triguero,http://www.wikidata.org/entity/Q102273130
Q42314455,Cruz Enrique Borges Hernández,http://www.wikidata.org/entity/Q102303528
Q42314455,Andreas M. Seidl,http://www.wikidata.org/entity/Q102304266
Q42314455,Huaian Diao,http://www.wikidata.org/entity/Q102316984
Q42314455,Manuel Abellanas,http://www.wikidata.org/entity/Q102333745
Q42314455,Solen Corvez-Ferte,http://www.wikidata.org/entity/Q102340098
Q42314455,Fernando Carreras Oliver,http://www.wikidata.org/entity/Q102341803
Q42314455,Ioana Gabriela Necula,http://www.wikidata.org/entity/Q102341804
Q42314455,Tomás Sánchez-Giralda,http://www.wikidata.org/entity/Q102352801
Q42314455,Eugenio Roanes-Macías,http://www.wikidata.org/entity/Q102354470
Q42314455,Miguel L. Laplaza,http://www.wikidata.org/entity/Q102354476
Q42314455,Ángel Luis Pérez del Pozo,http://www.wikidata.org/entity/Q102354415
Q42314455,Gregorio Hernández-Peñalver,http://www.wikidata.org/entity/Q102354461
Q42314455,Gonzalo Calero Rosillo,http://www.wikidata.org/entity/Q102354466
Q42314455,José Francisco Fernando Galván,http://www.wikidata.org/entity/Q102354413
Q42314455,Hilda Pérez-Villamil Suárez,http://www.wikidata.org/entity/Q102354468
Q42314455,María Pilar Vélez Melón,http://www.wikidata.org/entity/Q102354396
Q42314455,Jesús Gómez Sánchez,http://www.wikidata.org/entity/Q102354474
Q42314455,María Paz Bujanda Jáuregui,http://www.wikidata.org/entity/Q102354464
Q42314455,Pedro Poyatos Suárez,http://www.wikidata.org/entity/Q102354473
Q42314455,María del Pilar Sabariego Arenas,http://www.wikidata.org/entity/Q102355137
Q42314455,Concepción Romo Santos,http://www.wikidata.org/entity/Q102356481
Q42314455,Josefina Roncalés Barrera,http://www.wikidata.org/entity/Q102356482
Q42314455,Vincent Pilaud,http://www.wikidata.org/entity/Q102365107
Q42314455,Antonio Díaz-Cano Ocaña,http://www.wikidata.org/entity/Q102404700
Q42314455,Ibrahim Adamou,http://www.wikidata.org/entity/Q102413377
Q42314455,Francisco Javier Cirre Torres,http://www.wikidata.org/entity/Q102431912
Q42314455,César Alonso-Borrego,http://www.wikidata.org/entity/Q102440387
Q42314455,Miguel Ángel Acosta Rodríguez,http://www.wikidata.org/entity/Q102441075
Q42314455,Jiu-Gang Dong,http://www.wikidata.org/entity/Q102441112
Q42314455,Mónica Blanco Gómez,http://www.wikidata.org/entity/Q102689582
Q42314455,José Vicente,http://www.wikidata.org/entity/Q62729171
Q42314455,Marie-Françoise Roy,http://www.wikidata.org/entity/Q1116827
Q42314455,Josué Tonelli Cueto,http://www.wikidata.org/entity/Q103299871
Q42314455,Jorge Alberto Olarte,http://www.wikidata.org/entity/Q103335407
Q42314455,Vera Roshchina,http://www.wikidata.org/entity/Q103404875
Q93433532,Iacopo Barsotti,http://www.wikidata.org/entity/Q3791426
Q93433532,Lorenzo Robbiano,http://www.wikidata.org/entity/Q93433532
Q93433532,Ilia Toli,http://www.wikidata.org/entity/Q102235246
Q93433532,Alberto Zanoni,http://www.wikidata.org/entity/Q102235389
Q93433532,Patrizia Gianni,http://www.wikidata.org/entity/Q102235248
Q93433532,Marco Bodrato,http://www.wikidata.org/entity/Q102235387
Q93433532,Massimiliano Sala,http://www.wikidata.org/entity/Q102235386
Q93433532,Massimo Caboara,http://www.wikidata.org/entity/Q102290379
Q93433532,Elisa Palezzato,http://www.wikidata.org/entity/Q102670992
Q93433532,Anna M. Bigatti,http://www.wikidata.org/entity/Q62051641
Q1116827,Mireille Martin-Deschamps,http://www.wikidata.org/entity/Q89279273
Q1116827,Tomás Jesús Recio Muñiz,http://www.wikidata.org/entity/Q42314455
Q1116827,Emmanuel Briand,http://www.wikidata.org/entity/Q62635401
Q1116827,Andrei Gabrielov,http://www.wikidata.org/entity/Q24637435
Q1116827,Jean-Charles Faugère,http://www.wikidata.org/entity/Q6169044
Q1116827,Michèle Audin,http://www.wikidata.org/entity/Q540946
Q1116827,Charles Ehresmann,http://www.wikidata.org/entity/Q304712
Q1116827,Alexandre Trocado,http://www.wikidata.org/entity/Q102112302
Q1116827,Laureano González Vega,http://www.wikidata.org/entity/Q102112303
Q1116827,Michel Coste,http://www.wikidata.org/entity/Q102124002
Q1116827,Annick Valibouze,http://www.wikidata.org/entity/Q102230276
Q1116827,Gema María Díaz Toca,http://www.wikidata.org/entity/Q102232983
Q1116827,Guadalupe Trujillo Pérez,http://www.wikidata.org/entity/Q102233068
Q1116827,Fabrice Rouillier,http://www.wikidata.org/entity/Q102254063
Q1116827,Andreas M. Seidl,http://www.wikidata.org/entity/Q102304266
Q1116827,Solen Corvez-Ferte,http://www.wikidata.org/entity/Q102340098
Q1116827,Fernando Carreras Oliver,http://www.wikidata.org/entity/Q102341803
Q1116827,Ioana Gabriela Necula,http://www.wikidata.org/entity/Q102341804
Q1116827,Henri Lombardi,http://www.wikidata.org/entity/Q102364744
Q1116827,Mohab Safey El Din,http://www.wikidata.org/entity/Q102364742
Q1116827,Ibrahim Adamou,http://www.wikidata.org/entity/Q102413377
Q1116827,Simone Naldi,http://www.wikidata.org/entity/Q102436890
Q1116827,Miguel Ángel Acosta Rodríguez,http://www.wikidata.org/entity/Q102441075
Q1116827,Aurélien Greuet,http://www.wikidata.org/entity/Q102475290
Q1116827,Laura Colmenarejo Hernando,http://www.wikidata.org/entity/Q102485417
Q1116827,Cuong Tran,http://www.wikidata.org/entity/Q102503972
Q1116827,Simone Naldi,http://www.wikidata.org/entity/Q103138555
Q1116827,Marie-Françoise Roy,http://www.wikidata.org/entity/Q1116827
Q47629163,Van Du T Tran,http://www.wikidata.org/entity/Q56153081
Q47629163,Philippe Flajolet,http://www.wikidata.org/entity/Q92695
Q47629163,Maurice Nivat,http://www.wikidata.org/entity/Q3301202
Q47629163,Bruno Salvy,http://www.wikidata.org/entity/Q47629163
Q47629163,Marc Giusti,http://www.wikidata.org/entity/Q102230535
Q47629163,Reynald Lercier,http://www.wikidata.org/entity/Q102236359
Q47629163,George Labahn,http://www.wikidata.org/entity/Q102271968
Q47629163,Xavier Wertz,http://www.wikidata.org/entity/Q102353634
Q47629163,Hsien-Kuei Hwang,http://www.wikidata.org/entity/Q102364427
Q47629163,Christian Lavault,http://www.wikidata.org/entity/Q102391951
Q47629163,María-Inés Fernández-Camacho,http://www.wikidata.org/entity/Q102409022
Q47629163,Joris van der Hoeven,http://www.wikidata.org/entity/Q30529466
Q14232,Barbara Simons,http://www.wikidata.org/entity/Q14250
Q14232,Jean E. Sammet,http://www.wikidata.org/entity/Q14232
Q14232,Gabriele Kotsis,http://www.wikidata.org/entity/Q1490424
Q14232,Vint Cerf,http://www.wikidata.org/entity/Q92743
Q14232,David H. Brandin,http://www.wikidata.org/entity/Q96080310
Q14232,Walter M. Carlson,http://www.wikidata.org/entity/Q96097234
Q14232,Alexander L. Wolf,http://www.wikidata.org/entity/Q17102488
Q14232,Steve Lohr,http://www.wikidata.org/entity/Q123598855
Q14232,Stephen R. Bourne,http://www.wikidata.org/entity/Q92774
Q14232,Cherri M. Pancake,http://www.wikidata.org/entity/Q20085773
Q14232,Daniel D. McCracken,http://www.wikidata.org/entity/Q5216902
Q14232,Wendy Hall,http://www.wikidata.org/entity/Q11626
Q14232,John W. Carr,http://www.wikidata.org/entity/Q96096392
Q14232,Stuart Feldman,http://www.wikidata.org/entity/Q92976
Q14232,Maria Klawe,http://www.wikidata.org/entity/Q11754
Q14232,Adele Goldberg,http://www.wikidata.org/entity/Q11605
Q14232,Yannis Ioannidis,http://www.wikidata.org/entity/Q62729010
Q14232,Vicki Lynne Hanson,http://www.wikidata.org/entity/Q18619030
Q102087413,Georg Grasegger,http://www.wikidata.org/entity/Q97524441
Q102087413,Pedro Abellanas,http://www.wikidata.org/entity/Q27077369
Q102087413,Franz Winkler,http://www.wikidata.org/entity/Q1449518
Q102087413,Bruno Buchberger,http://www.wikidata.org/entity/Q78978
Q102087413,Juan Rafael Sendra,http://www.wikidata.org/entity/Q102087413
Q102087413,Sebastian Falkensteiner,http://www.wikidata.org/entity/Q102087402
Q102087413,Bernhard Wall,http://www.wikidata.org/entity/Q102169903
Q102087413,Michal Mnuk,http://www.wikidata.org/entity/Q102169904
Q102087413,Quoc-Nam Tran,http://www.wikidata.org/entity/Q102169906
Q102087413,Ziming Li,http://www.wikidata.org/entity/Q102169905
Q102087413,Rahul Ramesh Athale,http://www.wikidata.org/entity/Q102182465
Q102087413,Glauco Alfredo Lopez Diaz,http://www.wikidata.org/entity/Q102344164
Q102087413,Aleksey Kondratyev,http://www.wikidata.org/entity/Q102348195
Q102087413,Ekaterina Shemyakova,http://www.wikidata.org/entity/Q102359210
Q102087413,Giovanna Roda,http://www.wikidata.org/entity/Q102367025
Q102087413,Peter Stadelmeyer,http://www.wikidata.org/entity/Q102372610
Q102087413,Johannes Middeke,http://www.wikidata.org/entity/Q102385978
Q102087413,Katsusuke Nabeshima,http://www.wikidata.org/entity/Q102400016
Q102087413,Christian Dönch,http://www.wikidata.org/entity/Q102401219
Q102087413,Yanli Huang,http://www.wikidata.org/entity/Q102408024
Q102087413,Lam Xuan Chau Ngo,http://www.wikidata.org/entity/Q102420155
Q102087413,Piet Bikker,http://www.wikidata.org/entity/Q102435690
Q102087413,Erik Hillgarter,http://www.wikidata.org/entity/Q102437132
Q102087413,Christian Aistleitner,http://www.wikidata.org/entity/Q102439635
Q102087413,Hong Gu,http://www.wikidata.org/entity/Q102439634
Q102087413,Ralf Hemmecke,http://www.wikidata.org/entity/Q102439633
Q102087413,Christoph Fuerst,http://www.wikidata.org/entity/Q103377741
Q102087413,Ngoc Thieu Vo,http://www.wikidata.org/entity/Q103377717
Q102361950,Georg Grasegger,http://www.wikidata.org/entity/Q97524441
Q102361950,Franz Winkler,http://www.wikidata.org/entity/Q1449518
Q102361950,Juan Llovet,http://www.wikidata.org/entity/Q102087418
Q102361950,Sebastian Falkensteiner,http://www.wikidata.org/entity/Q102087402
Q102361950,Carlos Villarino,http://www.wikidata.org/entity/Q102361956
Q102361950,Fernando San Segundo,http://www.wikidata.org/entity/Q102361953
Q102361950,Juana Sendra,http://www.wikidata.org/entity/Q102361950
Q102361950,Juan Gerardo Alcázar,http://www.wikidata.org/entity/Q102361952
Q102361950,Sonia Pérez-Díaz,http://www.wikidata.org/entity/Q102361951
Q102361950,Lam Xuan Chau Ngo,http://www.wikidata.org/entity/Q102420155
Q102235501,Annemarie Fellmann,http://www.wikidata.org/entity/Q102176641
Q102235501,José Enrique Moráis San Miguel,http://www.wikidata.org/entity/Q102201017
Q102235501,Klemens Haegele Hans,http://www.wikidata.org/entity/Q102201016
Q102235501,Guillermo Matera,http://www.wikidata.org/entity/Q102230806
Q102235501,Martin Sombra,http://www.wikidata.org/entity/Q102235501
Q102235501,Francesco Amoroso,http://www.wikidata.org/entity/Q102239772
Q102235501,Ariel Waissbein,http://www.wikidata.org/entity/Q102243081
Q102235501,Juan Vicente Rafael Sabia,http://www.wikidata.org/entity/Q102260079
Q102235501,Teresa Krick,http://www.wikidata.org/entity/Q102260077
Q102235501,Leandro Mario Caniglia,http://www.wikidata.org/entity/Q102260076
Q102235501,Pablo Luis Solernó,http://www.wikidata.org/entity/Q102260075
Q102235501,Susana Isabel Puddu,http://www.wikidata.org/entity/Q102260082
Q102235501,Silvia P. L. Danón,http://www.wikidata.org/entity/Q102260078
Q102235501,Alain Yger,http://www.wikidata.org/entity/Q102269999
Q102235501,Nicolas Bruno,http://www.wikidata.org/entity/Q102327128
Q102235501,Rafael Grimson,http://www.wikidata.org/entity/Q102368032
Q102235501,Carlos Antonio D'Andrea,http://www.wikidata.org/entity/Q102392789
Q102235501,Volker Strassen,http://www.wikidata.org/entity/Q65212
Q102162508,Theophil Henry Hildebrandt,http://www.wikidata.org/entity/Q7782266
Q102162508,Mac Hyman,http://www.wikidata.org/entity/Q6128003
Q102162508,Michael C. Reed,http://www.wikidata.org/entity/Q6829040
Q102162508,Andrew Majda,http://www.wikidata.org/entity/Q506133
Q102162508,"James Vickroy Ralston, Jr.",http://www.wikidata.org/entity/Q102080309
Q102162508,H. Potter Kerfoot,http://www.wikidata.org/entity/Q102157957
Q102162508,Julius Samuel Bendat,http://www.wikidata.org/entity/Q102157959
Q102162508,Allen R. Sims,http://www.wikidata.org/entity/Q102157958
Q102162508,John Donald Brooks,http://www.wikidata.org/entity/Q102157942
Q102162508,Stanly L. Steinberg,http://www.wikidata.org/entity/Q102162508
Q102162508,"James Daniel Finley, III",http://www.wikidata.org/entity/Q102162535
Q102162508,Thomas M. Hagstrom,http://www.wikidata.org/entity/Q102163343
Q102162508,James Wilson Daniel,http://www.wikidata.org/entity/Q102182845
Q102162508,Al Shenk,http://www.wikidata.org/entity/Q102191592
Q102162508,Dale W. Thoe,http://www.wikidata.org/entity/Q102191595
Q102162508,Ernst Johannes Paul Georg Schmidt,http://www.wikidata.org/entity/Q102191591
Q102162508,James Paul Fink,http://www.wikidata.org/entity/Q102191589
Q102162508,James Thomas Beale,http://www.wikidata.org/entity/Q102194761
Q102162508,Alex Christopher Woo,http://www.wikidata.org/entity/Q102197217
Q102162508,Bettina Erika Christina Wiskott,http://www.wikidata.org/entity/Q102197216
Q102162508,Chong Kiu Chan,http://www.wikidata.org/entity/Q102197222
Q102162508,Daniel Alan Bondy,http://www.wikidata.org/entity/Q102197221
Q102162508,John Nelson Palmer,http://www.wikidata.org/entity/Q102197220
Q102162508,Peter Lawrence Trudinger,http://www.wikidata.org/entity/Q102197218
Q102162508,Gerd Grubb,http://www.wikidata.org/entity/Q61726646
Q102162508,A.V. Balakrishnan,http://www.wikidata.org/entity/Q4647428
Q68111246,Michael Stillman,http://www.wikidata.org/entity/Q68111246
Q68111246,Emma Previato,http://www.wikidata.org/entity/Q19321847
Q68111246,Jonathan Wahl,http://www.wikidata.org/entity/Q21825571
Q68111246,Kathryn Leonard,http://www.wikidata.org/entity/Q62991260
Q68111246,Malka Elisheva Schaps,http://www.wikidata.org/entity/Q7028517
Q68111246,Tadao Oda,http://www.wikidata.org/entity/Q4027292
Q68111246,Ching-Li Chai,http://www.wikidata.org/entity/Q66693537
Q68111246,Oscar Zariski,http://www.wikidata.org/entity/Q381307
Q68111246,David Harris,http://www.wikidata.org/entity/Q102180130
Q68111246,Yang Wang,http://www.wikidata.org/entity/Q102173356
Q68111246,Amnon Neeman,http://www.wikidata.org/entity/Q57428036
Q68111246,Alexandra Seceleanu,http://www.wikidata.org/entity/Q102085799
Q68111246,Peter N. Belhumeur,http://www.wikidata.org/entity/Q67198824
Q68111246,Joel Lawrence Roberts,http://www.wikidata.org/entity/Q102133038
Q68111246,Song-Chun Zhu,http://www.wikidata.org/entity/Q47670911
Q68111246,David Spotts Fry,http://www.wikidata.org/entity/Q102169805
Q68111246,Gaile Gibson Gordon,http://www.wikidata.org/entity/Q102169804
Q68111246,John Charde Fogarty,http://www.wikidata.org/entity/Q102169880
Q68111246,Steven Thomas Smith,http://www.wikidata.org/entity/Q102169764
Q68111246,Peter Jack Kahn,http://www.wikidata.org/entity/Q102173535
Q68111246,Wei Wu,http://www.wikidata.org/entity/Q102174384
Q68111246,Akihiko Yukie,http://www.wikidata.org/entity/Q102180151
Q68111246,Birger Iversen,http://www.wikidata.org/entity/Q102180128
Q68111246,Bernard Saint-Donat,http://www.wikidata.org/entity/Q102180133
Q68111246,Finn Faye Knudsen,http://www.wikidata.org/entity/Q102180129
Q68111246,Ian Lewis Morrison,http://www.wikidata.org/entity/Q102180144
Q68111246,Jerome Francis Myers,http://www.wikidata.org/entity/Q102180135
Q68111246,Leslie Gordon Roberts,http://www.wikidata.org/entity/Q102180126
Q68111246,Larry Griffith,http://www.wikidata.org/entity/Q102180142
Q68111246,Robert James Fisher,http://www.wikidata.org/entity/Q102180137
Q68111246,Stacy Guy Langton,http://www.wikidata.org/entity/Q102180131
Q68111246,Stephen Joseph Gewirtz,http://www.wikidata.org/entity/Q102180127
Q68111246,"Stephen Elliott Crick, Jr.",http://www.wikidata.org/entity/Q102180134
Q68111246,Ulf Anders Persson,http://www.wikidata.org/entity/Q102180138
Q68111246,William Edward Lang,http://www.wikidata.org/entity/Q102180145
Q68111246,Yung-sheng Tai,http://www.wikidata.org/entity/Q102180143
Q68111246,Jinggang Huang,http://www.wikidata.org/entity/Q102199543
Q68111246,Artur Fridman,http://www.wikidata.org/entity/Q102209935
Q68111246,Tai Sing Lee,http://www.wikidata.org/entity/Q102212383
Q68111246,Henri Gillet,http://www.wikidata.org/entity/Q1239687
Q68111246,Peter Winthrop Hallinan,http://www.wikidata.org/entity/Q102235799
Q68111246,Barry Roy Tennison,http://www.wikidata.org/entity/Q102248909
Q68111246,Yan Cao,http://www.wikidata.org/entity/Q102254569
Q68111246,Ralph Costa Teixeira,http://www.wikidata.org/entity/Q102258307
Q68111246,Terry Lynn McDonald,http://www.wikidata.org/entity/Q102291389
Q68111246,Farid Bassiri,http://www.wikidata.org/entity/Q102292409
Q68111246,Stefan Ovidiu Tohaneanu,http://www.wikidata.org/entity/Q102306947
Q68111246,James Kimball,http://www.wikidata.org/entity/Q102341499
Q68111246,Mario Micheli,http://www.wikidata.org/entity/Q102349157
Q68111246,Sergey Kushnarev,http://www.wikidata.org/entity/Q102379512
Q68111246,Conglin Lu,http://www.wikidata.org/entity/Q102401121
Q68111246,Jianyun Shan,http://www.wikidata.org/entity/Q102426764
Q68111246,Michael DiPasquale,http://www.wikidata.org/entity/Q102432727
Q68111246,Mark Jay Nitzberg,http://www.wikidata.org/entity/Q102496752
Q68111246,Avner Ash,http://www.wikidata.org/entity/Q21004875
Q68111246,Eliana Duarte,http://www.wikidata.org/entity/Q102628455
Q68111246,Nathan Fieldsteel,http://www.wikidata.org/entity/Q102640314
Q68111246,Guillermo Alesandroni,http://www.wikidata.org/entity/Q102651214
Q68111246,Matthew Mastroeni,http://www.wikidata.org/entity/Q102923248
Q68111246,Steve Mumford,http://www.wikidata.org/entity/Q7613433
Q68111246,Henry C. Pinkham,http://www.wikidata.org/entity/Q95217689
Q102216930,Jacob Tamarkin,http://www.wikidata.org/entity/Q372097
Q102216930,J. Alan George,http://www.wikidata.org/entity/Q6104562
Q102216930,Diana E. Forsythe,http://www.wikidata.org/entity/Q30310508
Q102216930,Cleve Moler,http://www.wikidata.org/entity/Q92871
Q102216930,Richard P. Brent,http://www.wikidata.org/entity/Q93042
Q102216930,Ramon E. Moore,http://www.wikidata.org/entity/Q2130244
Q102216930,Michael Alexander Malcolm,http://www.wikidata.org/entity/Q102115478
Q102216930,James McDonough Ortega,http://www.wikidata.org/entity/Q102117675
Q102216930,James Martin Varah,http://www.wikidata.org/entity/Q102118949
Q102216930,Shmuel Shimon Oren,http://www.wikidata.org/entity/Q102124206
Q102216930,William Marshall McKeeman,http://www.wikidata.org/entity/Q102130485
Q102216930,Donald Wayne Grace,http://www.wikidata.org/entity/Q102164852
Q102216930,Robert Lewis Causey,http://www.wikidata.org/entity/Q102164944
Q102216930,Betty Jane Stone,http://www.wikidata.org/entity/Q102200831
Q102216930,Donald Dale Fisher,http://www.wikidata.org/entity/Q102200838
Q102216930,David Ross Stoutemyer,http://www.wikidata.org/entity/Q102216930
Q102216930,Paul Lawrence Richman,http://www.wikidata.org/entity/Q102216926
Q102216930,Roger Willis Hockney,http://www.wikidata.org/entity/Q102216921
Q102216930,William Feller,http://www.wikidata.org/entity/Q201426
Q102216930,Beresford Parlett,http://www.wikidata.org/entity/Q67439854
Q102216930,Eldon Hansen,http://www.wikidata.org/entity/Q16225187
Q102216930,Alexandra Illmer Forsythe,http://www.wikidata.org/entity/Q12950879
Q73000,David Harry Richman,http://www.wikidata.org/entity/Q116550176
Q73000,Ruriko Yoshida,http://www.wikidata.org/entity/Q89943705
Q73000,Mohamed Omar,http://www.wikidata.org/entity/Q96230093
Q73000,Peter Bürgisser,http://www.wikidata.org/entity/Q37008968
Q73000,Hyung Ju Park,http://www.wikidata.org/entity/Q97197223
Q73000,Ting Kei Pong,http://www.wikidata.org/entity/Q57412125
Q73000,Andreas Gathmann,http://www.wikidata.org/entity/Q15783301
Q73000,Christian Haase,http://www.wikidata.org/entity/Q102201448
Q73000,Maya Ahmed,http://www.wikidata.org/entity/Q102268258
Q73000,Tyrrell Bard McAllister,http://www.wikidata.org/entity/Q102293895
Q73000,Edwin O'Shea,http://www.wikidata.org/entity/Q102296945
Q73000,Anders Nedergaard Jensen,http://www.wikidata.org/entity/Q102310678
Q73000,Susan Margulies,http://www.wikidata.org/entity/Q102342228
Q73000,David Haws,http://www.wikidata.org/entity/Q102352642
Q73000,Tristram Bogart,http://www.wikidata.org/entity/Q102354871
Q73000,Edward Kim,http://www.wikidata.org/entity/Q102364735
Q73000,João Eduardo da Silveira Gouveia,http://www.wikidata.org/entity/Q102398083
Q73000,Lindsay C Piechnik,http://www.wikidata.org/entity/Q102400224
Q73000,Franziska Schroeter,http://www.wikidata.org/entity/Q102409148
Q73000,Timo de Wolff,http://www.wikidata.org/entity/Q102411097
Q73000,Yvonne Kemper,http://www.wikidata.org/entity/Q102413624
Q73000,Nicolas Ford,http://www.wikidata.org/entity/Q102415441
Q73000,Christopher Aholt,http://www.wikidata.org/entity/Q102417397
Q73000,Simon Hampe,http://www.wikidata.org/entity/Q102422523
Q73000,Arne Buchholz,http://www.wikidata.org/entity/Q102426213
Q73000,Thomas Markwig,http://www.wikidata.org/entity/Q64528442
Q73000,Jacob Andrew Miller,http://www.wikidata.org/entity/Q102458575
Q73000,Hon Leung Lee,http://www.wikidata.org/entity/Q102505975
Q73000,Reuben N. La Haye,http://www.wikidata.org/entity/Q102687701
Q73000,Brandon Emmanuel Dutra,http://www.wikidata.org/entity/Q102688421
Q73000,Jamie Haddock,http://www.wikidata.org/entity/Q102963280
Q73000,Marvin Anas Hahn,http://www.wikidata.org/entity/Q102977459
Q73000,Lauren Kiyomi Williams,http://www.wikidata.org/entity/Q18738769
Q73000,Thomas Hogan,http://www.wikidata.org/entity/Q103185081
Q73000,Lily Silverstein,http://www.wikidata.org/entity/Q103190586
Q73000,Bernd Sturmfels,http://www.wikidata.org/entity/Q73000
Q73000,John D. Wiltshire-Gordon,http://www.wikidata.org/entity/Q103328967
Q73000,Giwan Kim,http://www.wikidata.org/entity/Q103329000
Q73000,Gracie Ingermanson,http://www.wikidata.org/entity/Q103329006
Q73000,Jake Levinson,http://www.wikidata.org/entity/Q103328993
Q73000,Rohini Ramadas,http://www.wikidata.org/entity/Q103328968
Q73000,Amy Wiebe,http://www.wikidata.org/entity/Q103473640
Q73000,James Lawrence,http://www.wikidata.org/entity/Q72643496
Q73000,Abeer Al Ahmadieh,http://www.wikidata.org/entity/Q120015719
Q73000,Louis Billera,http://www.wikidata.org/entity/Q1871534
Q73000,Lior Pachter,http://www.wikidata.org/entity/Q21823349
Q73000,Jörg Wills,http://www.wikidata.org/entity/Q1271142
Q73000,Edward J. McShane,http://www.wikidata.org/entity/Q1292667
Q73000,David Eisenbud,http://www.wikidata.org/entity/Q25817
Q73000,R. Phelps,http://www.wikidata.org/entity/Q6487139
Q73000,Sara Zelenberg,http://www.wikidata.org/entity/Q111076119
Q73000,Dave Bayer,http://www.wikidata.org/entity/Q5228312
Q73000,Federico Ardila,http://www.wikidata.org/entity/Q85748548
Q73000,Piotr Zwiernik,http://www.wikidata.org/entity/Q57575313
Q73000,Alessandro Chiesa,http://www.wikidata.org/entity/Q102082622
Q73000,Simon Dirmeier,http://www.wikidata.org/entity/Q102085634
Q73000,"Leslie Earl Trotter, Jr.",http://www.wikidata.org/entity/Q102117198
Q73000,Kondagunta Sundaresan,http://www.wikidata.org/entity/Q102166472
Q73000,"Robert Edward Jamison, II",http://www.wikidata.org/entity/Q102173379
Q73000,George Thomas Sallee,http://www.wikidata.org/entity/Q102174576
Q73000,António Guedes de Oliveira,http://www.wikidata.org/entity/Q102176566
Q73000,David W. Barnette,http://www.wikidata.org/entity/Q102179765
Q73000,Eric Richard Halsey,http://www.wikidata.org/entity/Q102179781
Q73000,Arthur Stuart Finbow,http://www.wikidata.org/entity/Q102179780
Q73000,André Louis Yandl,http://www.wikidata.org/entity/Q102179799
Q73000,Dale Skrien,http://www.wikidata.org/entity/Q102179798
Q73000,Elizabeth Engelhardt,http://www.wikidata.org/entity/Q102179779
Q73000,Frederick Baden Holt,http://www.wikidata.org/entity/Q102179783
Q73000,James Bryan Collier,http://www.wikidata.org/entity/Q102179775
Q73000,John Christopher Beebee,http://www.wikidata.org/entity/Q102179769
Q73000,Jonathan Gopal Danaraj,http://www.wikidata.org/entity/Q102179776
Q73000,John Robert Reay,http://www.wikidata.org/entity/Q102179795
Q73000,John Francis Sallee,http://www.wikidata.org/entity/Q102179796
Q73000,Matthew Guy Hudelson,http://www.wikidata.org/entity/Q102179784
Q73000,Mark J. Nielsen,http://www.wikidata.org/entity/Q102179794
Q73000,Martin Kolinek,http://www.wikidata.org/entity/Q102179789
Q73000,Michael Stephen Martin,http://www.wikidata.org/entity/Q102179792
