Source,Label,Target
Q6827992,Mira Shalah,http://www.wikidata.org/entity/Q102807803
Q6827992,Sathish Govindarajan,http://www.wikidata.org/entity/Q102918240
Q6827992,Kasturi Rangan Varadarajan,http://www.wikidata.org/entity/Q102986865
Q6827992,Amos Fiat,http://www.wikidata.org/entity/Q4747864
Q6827992,Boaz Ben-Moshe,http://www.wikidata.org/entity/Q89835134
Q6827992,Sungjoon Choi,http://www.wikidata.org/entity/Q103277015
Q6827992,Omrit Filtser,http://www.wikidata.org/entity/Q103292228
Q43297739,Matthew Carroll,http://www.wikidata.org/entity/Q56854997
Q43297739,Graeme R. Zosky,http://www.wikidata.org/entity/Q42368395
Q43297739,Guy B Marks,http://www.wikidata.org/entity/Q79344932
Q43297739,Jane Heyworth,http://www.wikidata.org/entity/Q56526318
Q43297739,Sean Weaver,http://www.wikidata.org/entity/Q82809165
Q43297739,Euan Smith,http://www.wikidata.org/entity/Q113460464
Q43297739,Michael J. Abramson,http://www.wikidata.org/entity/Q43297739
Q43297739,Rachel Tham,http://www.wikidata.org/entity/Q56850471
Q43297739,Fay H. Johnston,http://www.wikidata.org/entity/Q56915175
Q43297739,Caroline X Gao,http://www.wikidata.org/entity/Q90632872
Q43297739,Catherine L. Smith,http://www.wikidata.org/entity/Q47662375
Q43297739,Karen Walker-Bone,http://www.wikidata.org/entity/Q60780733
Q43297739,Yuming Guo,http://www.wikidata.org/entity/Q37370432
Q43297739,Joy Tripovich,http://www.wikidata.org/entity/Q57411998
Q43297739,Jillian F Ikin,http://www.wikidata.org/entity/Q90941317
Q43297739,Tyler Lane,http://www.wikidata.org/entity/Q88024525
Q43297739,Bin Jalaludin,http://www.wikidata.org/entity/Q57623791
Q43297739,Caroline J. Lodge,http://www.wikidata.org/entity/Q40801471
Q43297739,David Brown,http://www.wikidata.org/entity/Q91096923
Q43297739,Donna Green,http://www.wikidata.org/entity/Q58322550
Q38178599,Henk Barendregt,http://www.wikidata.org/entity/Q1847646
Q38178599,Sy Friedman,http://www.wikidata.org/entity/Q700374
Q38178599,Gerald Sacks,http://www.wikidata.org/entity/Q1509840
Q38178599,Richard Statman,http://www.wikidata.org/entity/Q7329230
Q38178599,Tianwen Ling,http://www.wikidata.org/entity/Q102161801
Q38178599,Ying-Tyng Tony Leou,http://www.wikidata.org/entity/Q102161798
Q38178599,Richard Alan Platek,http://www.wikidata.org/entity/Q102200855
Q38178599,Robert Steven Winternitz,http://www.wikidata.org/entity/Q102200856
Q38178599,Robert Stanley Wolf,http://www.wikidata.org/entity/Q102200833
Q38178599,Ker-I Ko,http://www.wikidata.org/entity/Q102261758
Q38178599,Jean-Pierre Ressayre,http://www.wikidata.org/entity/Q102307059
Q38178599,Robert Byerly,http://www.wikidata.org/entity/Q102362336
Q38178599,John Edward Hutchinson,http://www.wikidata.org/entity/Q67575115
Q38178599,Michael J. Beeson,http://www.wikidata.org/entity/Q38178599
Q102399596,Eduard Looijenga,http://www.wikidata.org/entity/Q15454945
Q102399596,Joseph Steenbrink,http://www.wikidata.org/entity/Q15454968
Q102399596,Christian Sevenheck,http://www.wikidata.org/entity/Q50824657
Q102399596,Marco Rene Besier,http://www.wikidata.org/entity/Q102079549
Q102399596,Christian Meyer,http://www.wikidata.org/entity/Q102278265
Q102399596,Thorsten Warmt,http://www.wikidata.org/entity/Q102254964
Q102399596,Konrad Möhring,http://www.wikidata.org/entity/Q102266317
Q102399596,Oliver Labs,http://www.wikidata.org/entity/Q102282518
Q102399596,Jörg Hofmann,http://www.wikidata.org/entity/Q102414653
Q102399596,Kira Verena Samol,http://www.wikidata.org/entity/Q102394983
Q102399596,Michael Bogner,http://www.wikidata.org/entity/Q102399596
Q102399596,Michael Semmel,http://www.wikidata.org/entity/Q102400138
Q102399596,Susanne Andrea Müller,http://www.wikidata.org/entity/Q102778001
Q102399596,Laura Biroth,http://www.wikidata.org/entity/Q103354172
Q102399596,Markus Alexander Pauly,http://www.wikidata.org/entity/Q103354179
Q102360456,Egbert Brieskorn,http://www.wikidata.org/entity/Q91212
Q102360456,Peter Deussen,http://www.wikidata.org/entity/Q102078676
Q102360456,Daniela Kaufmann,http://www.wikidata.org/entity/Q102105416
Q102360456,Günter Schneider,http://www.wikidata.org/entity/Q102177758
Q102360456,Albert Schappert,http://www.wikidata.org/entity/Q102206053
Q102360456,Christoph Lossen,http://www.wikidata.org/entity/Q102206020
Q102360456,Mathias Schulze,http://www.wikidata.org/entity/Q102235741
Q102360456,Ursula Franzen,http://www.wikidata.org/entity/Q102237140
Q102360456,Igor Burban,http://www.wikidata.org/entity/Q102251444
Q102360456,Eric Westenberger,http://www.wikidata.org/entity/Q102266375
Q102360456,Tim Wichmann,http://www.wikidata.org/entity/Q102267293
Q102360456,Viktor Levandovskyy,http://www.wikidata.org/entity/Q102277005
Q102360456,Oleksandr Manzyuk,http://www.wikidata.org/entity/Q102315915
Q102360456,David Ilsen,http://www.wikidata.org/entity/Q102333473
Q102360456,Viktor Schuppan,http://www.wikidata.org/entity/Q102338648
Q102360456,Malek Ismail Haroud,http://www.wikidata.org/entity/Q102338895
Q102360456,Lesya Bodnarchuk,http://www.wikidata.org/entity/Q102339048
Q102360456,Stanislav V. Bulygin,http://www.wikidata.org/entity/Q102352708
Q102360456,Yousra Boubakri,http://www.wikidata.org/entity/Q102355108
Q102360456,Cong Trinh Le,http://www.wikidata.org/entity/Q102357354
Q102360456,Michael Brickenstein,http://www.wikidata.org/entity/Q102360456
Q102360456,Oleksandr Motsak,http://www.wikidata.org/entity/Q102364120
Q102360456,Oliver Schmidt,http://www.wikidata.org/entity/Q102367367
Q102360456,Andreas Fröhlich,http://www.wikidata.org/entity/Q102455773
Q102360456,Oliver Wienand,http://www.wikidata.org/entity/Q102383450
Q102360456,Hong Duc Nguyen,http://www.wikidata.org/entity/Q102410601
Q102360456,Cyrille Artho,http://www.wikidata.org/entity/Q102417617
Q102360456,Florian Lonsing,http://www.wikidata.org/entity/Q102417627
Q102360456,Robert Brummayer,http://www.wikidata.org/entity/Q102417624
Q102360456,Thomas Markwig,http://www.wikidata.org/entity/Q64528442
Q102360456,Thuy Huong Pham,http://www.wikidata.org/entity/Q102461827
Q102360456,Aina Niemetz,http://www.wikidata.org/entity/Q102662911
Q102360456,Mathias Preiner,http://www.wikidata.org/entity/Q102662887
Q102381839,Paolo Cascini,http://www.wikidata.org/entity/Q55870131
Q102381839,Marjorie Hahn,http://www.wikidata.org/entity/Q43798296
Q102381839,Bruno de Oliveira,http://www.wikidata.org/entity/Q102193359
Q102381839,Tihomir Petrov,http://www.wikidata.org/entity/Q102245083
Q102381839,Jorge Maciel,http://www.wikidata.org/entity/Q102249775
Q102381839,Michael Burr,http://www.wikidata.org/entity/Q102381839
Q102381839,Jin Qian,http://www.wikidata.org/entity/Q102446813
Q102381839,Sho Tanimoto,http://www.wikidata.org/entity/Q102401510
Q102381839,Ben Blum-Smith,http://www.wikidata.org/entity/Q102727550
Q102381839,Sergei Novikov,http://www.wikidata.org/entity/Q333975
Q102381839,Federico Buonerba,http://www.wikidata.org/entity/Q103130191
Q102381839,Hang Fu,http://www.wikidata.org/entity/Q103151894
Q102159228,Suzanne Dorée,http://www.wikidata.org/entity/Q49721363
Q102159228,Richard Brauer,http://www.wikidata.org/entity/Q65201
Q102159228,Mark Lanning Lewis,http://www.wikidata.org/entity/Q102083356
Q102159228,Thomas R. Wolf,http://www.wikidata.org/entity/Q102139370
Q102159228,Walter M. Potter,http://www.wikidata.org/entity/Q102158264
Q102159228,Duane Marvin Broline,http://www.wikidata.org/entity/Q102158219
Q102159228,Robert G. McKean,http://www.wikidata.org/entity/Q102158201
Q102159228,"Sidney Clarence Garrison, III",http://www.wikidata.org/entity/Q102158185
Q102159228,"Stephen Michael Gagola, Jr.",http://www.wikidata.org/entity/Q102158222
Q102159228,Alan Parks,http://www.wikidata.org/entity/Q102159193
Q102159228,Thomas Yuster,http://www.wikidata.org/entity/Q102158976
Q102159228,Eliana Soares,http://www.wikidata.org/entity/Q102159231
Q102159228,Michael C. Slattery,http://www.wikidata.org/entity/Q102159228
Q102159228,Elsa L. Gunter,http://www.wikidata.org/entity/Q102161075
Q102159228,Shahriar Shahriari,http://www.wikidata.org/entity/Q102161039
Q102159228,John Calvin Williams,http://www.wikidata.org/entity/Q102162995
Q102159228,Mary K. Marshall,http://www.wikidata.org/entity/Q102163016
Q102159228,Diane Mullan Benjamin,http://www.wikidata.org/entity/Q102166379
Q102159228,Jeffery M. Riedl,http://www.wikidata.org/entity/Q102177571
Q102159228,James Hamblin,http://www.wikidata.org/entity/Q102234763
Q102159228,Darren Lo,http://www.wikidata.org/entity/Q102280649
Q102159228,James P. Cossey,http://www.wikidata.org/entity/Q102280645
Q102159228,Michael McQuistan,http://www.wikidata.org/entity/Q102280655
Q102159228,Benjamin Newton,http://www.wikidata.org/entity/Q102304183
Q102159228,Anders Hendrickson,http://www.wikidata.org/entity/Q102338145
Q102159228,Christina Durfee,http://www.wikidata.org/entity/Q102409791
Q102159228,Benjamin Allen Otto,http://www.wikidata.org/entity/Q102415519
Q102159228,Sara Jensen,http://www.wikidata.org/entity/Q102424863
Q102159228,William Leonard Cocke,http://www.wikidata.org/entity/Q103152408
Q102159228,David T. Price,http://www.wikidata.org/entity/Q95216262
Q38260947,Markus Meringer,http://www.wikidata.org/entity/Q47151940
Q38260947,Hermann Boerner,http://www.wikidata.org/entity/Q1610710
Q38260947,Bernd Wagner,http://www.wikidata.org/entity/Q102238478
Q38260947,Andrew Brown,http://www.wikidata.org/entity/Q102333655
Q38260947,Adalbert Kerber,http://www.wikidata.org/entity/Q102117448
Q38260947,Jürgen Tappe,http://www.wikidata.org/entity/Q102172062
Q38260947,Norbert Esper,http://www.wikidata.org/entity/Q102172666
Q38260947,Karl-Josef Thürlings,http://www.wikidata.org/entity/Q102174633
Q38260947,Andreas Golembiowski,http://www.wikidata.org/entity/Q102177852
Q38260947,Alfred Wassermann,http://www.wikidata.org/entity/Q102178991
Q38260947,Johannes L. Grabmeier,http://www.wikidata.org/entity/Q102223767
Q38260947,Friedrich Carl Stötzer,http://www.wikidata.org/entity/Q102234186
Q38260947,Bernd Schmalz,http://www.wikidata.org/entity/Q102238470
Q38260947,Anton Betten,http://www.wikidata.org/entity/Q102238476
Q38260947,Axel Kohnert,http://www.wikidata.org/entity/Q102238509
Q38260947,Dieter Stockhofe,http://www.wikidata.org/entity/Q102238480
Q38260947,Christine Barop,http://www.wikidata.org/entity/Q102238511
Q38260947,Fritz Saenger,http://www.wikidata.org/entity/Q102238479
Q38260947,Harald Meyer,http://www.wikidata.org/entity/Q102238504
Q38260947,Harald Fripertinger,http://www.wikidata.org/entity/Q102238505
Q38260947,Wolfgang Lehmann,http://www.wikidata.org/entity/Q102238477
Q38260947,Thomas Scharf,http://www.wikidata.org/entity/Q102238510
Q38260947,Christof Benecke,http://www.wikidata.org/entity/Q102243520
Q38260947,Roland Grund,http://www.wikidata.org/entity/Q102243529
Q38260947,Evi Philomena Haberberger,http://www.wikidata.org/entity/Q102256748
Q38260947,Min Wang,http://www.wikidata.org/entity/Q102344351
Q38260947,Sascha Kurz,http://www.wikidata.org/entity/Q102296826
Q38260947,Michael Braun,http://www.wikidata.org/entity/Q102301899
Q38260947,Lorenz Minder,http://www.wikidata.org/entity/Q102333658
Q38260947,Mehdi Molkaraie,http://www.wikidata.org/entity/Q102333661
Q38260947,Meinard Müller,http://www.wikidata.org/entity/Q102346251
Q38260947,Frank Kurth,http://www.wikidata.org/entity/Q102346247
Q38260947,Ralf Gugisch,http://www.wikidata.org/entity/Q102353589
Q38260947,Mahdi Cheraghchi,http://www.wikidata.org/entity/Q102365268
Q38260947,Christian Fremerey,http://www.wikidata.org/entity/Q102367003
Q38260947,Johannes Zwanzger,http://www.wikidata.org/entity/Q102403885
Q38260947,Michael Kiermaier,http://www.wikidata.org/entity/Q102403884
Q38260947,David Gregor Damm,http://www.wikidata.org/entity/Q102414506
Q38260947,Sebastian Ewert,http://www.wikidata.org/entity/Q102414502
Q38260947,Thomas Feulner,http://www.wikidata.org/entity/Q102416578
Q38260947,Harald Günther Grohganz,http://www.wikidata.org/entity/Q102430849
Q38260947,Sebastian Kreuzer,http://www.wikidata.org/entity/Q102624931
Q38260947,Sascha Daniel Krauß,http://www.wikidata.org/entity/Q102682343
Q38260947,Michael Clausen,http://www.wikidata.org/entity/Q38260947
Q102340462,Heinrich Matzat,http://www.wikidata.org/entity/Q1598279
Q102340462,Karl Strambach,http://www.wikidata.org/entity/Q66985540
Q102340462,Burkard Polster,http://www.wikidata.org/entity/Q47493094
Q102340462,Armin Herzer,http://www.wikidata.org/entity/Q102079651
Q102340462,Theo Grundhöfer,http://www.wikidata.org/entity/Q102105406
Q102340462,Ágota Figula,http://www.wikidata.org/entity/Q102168470
Q102340462,Hermann Hähl,http://www.wikidata.org/entity/Q102172216
Q102340462,Heinz-Richard Halder,http://www.wikidata.org/entity/Q102171767
Q102340462,Wolfgang Fuchs,http://www.wikidata.org/entity/Q102172571
Q102340462,Alfred Förtsch,http://www.wikidata.org/entity/Q102174988
Q102340462,Helmut Völklein,http://www.wikidata.org/entity/Q102177320
Q102340462,Jürgen Tillmann,http://www.wikidata.org/entity/Q102177321
Q102340462,Günter Steinke,http://www.wikidata.org/entity/Q102178026
Q102340462,Peter Friedrich Müller,http://www.wikidata.org/entity/Q102181231
Q102340462,Karl Friedrich Kollischan,http://www.wikidata.org/entity/Q102181596
Q102340462,Tanush Shaska,http://www.wikidata.org/entity/Q102226438
Q102340462,Vishwanath Krishnamoorthy,http://www.wikidata.org/entity/Q102239257
Q102340462,Regina Kühne,http://www.wikidata.org/entity/Q102248107
Q102340462,Martin Funk,http://www.wikidata.org/entity/Q102253480
Q102340462,Johannes Heineken,http://www.wikidata.org/entity/Q102254840
Q102340462,Michael Harald Bless,http://www.wikidata.org/entity/Q102254845
Q102340462,Gábor Péter Nagy,http://www.wikidata.org/entity/Q102288237
Q102340462,Michael Dettweiler,http://www.wikidata.org/entity/Q102340462
Q102340462,Claus Scheiderer,http://www.wikidata.org/entity/Q102365174
Q102340462,Thomas Buchanan,http://www.wikidata.org/entity/Q66843561
Q102340462,Helmut R. Salzmann,http://www.wikidata.org/entity/Q95349051
Q102340462,Lisa Hefendehl-Hebeker,http://www.wikidata.org/entity/Q95447238
Q1928911,Michael Pohst,http://www.wikidata.org/entity/Q1928911
Q1928911,Christopher Deninger,http://www.wikidata.org/entity/Q120413
Q1928911,Helmut Hasse,http://www.wikidata.org/entity/Q61768
Q1928911,Hans-Joachim Stender,http://www.wikidata.org/entity/Q102117431
Q1928911,Reinhard Schertz,http://www.wikidata.org/entity/Q102123986
Q1928911,Rainer Bodendiek,http://www.wikidata.org/entity/Q102124465
Q1928911,Florian Heß,http://www.wikidata.org/entity/Q102168474
Q1928911,Ulrich Halbritter,http://www.wikidata.org/entity/Q102171907
Q1928911,Heinz-Uwe Nordhoff,http://www.wikidata.org/entity/Q102172096
Q1928911,Carl-Hermann Kann,http://www.wikidata.org/entity/Q102172952
Q1928911,Joannis (Ioannis) Antoniadis,http://www.wikidata.org/entity/Q102174761
Q1928911,Manfred Harringer,http://www.wikidata.org/entity/Q102174763
Q1928911,Heinrich Lang,http://www.wikidata.org/entity/Q102202394
Q1928911,Reinhard Mauve,http://www.wikidata.org/entity/Q102225264
Q1928911,William Merritt Jr. (Chip) Snyder,http://www.wikidata.org/entity/Q102232526
Q1928911,Jürgen Kallies,http://www.wikidata.org/entity/Q102231830
Q1928911,Horst Wegner,http://www.wikidata.org/entity/Q102231869
Q1928911,Franck Leprévost,http://www.wikidata.org/entity/Q102254796
Q1928911,Robert Fraatz,http://www.wikidata.org/entity/Q102290360
Q1928911,Marcus Wagner,http://www.wikidata.org/entity/Q102351910
Q1928911,Martin Lehmann,http://www.wikidata.org/entity/Q102349062
Q1928911,Werner Weiser,http://www.wikidata.org/entity/Q102349057
Q1928911,Thorsten Lagemann,http://www.wikidata.org/entity/Q102368199
Q1928911,Maximilian Boy,http://www.wikidata.org/entity/Q102395719
Q1928911,Christian Greve,http://www.wikidata.org/entity/Q102401251
Q1928911,Moritz Minzlaff,http://www.wikidata.org/entity/Q102406538
Q1928911,Gerriet Möhlmann,http://www.wikidata.org/entity/Q102417613
Q1928911,Hamish Ivey-Law,http://www.wikidata.org/entity/Q102425167
Q1928911,Nicole Sutherland,http://www.wikidata.org/entity/Q102434533
Q1928911,Horst Niemeyer,http://www.wikidata.org/entity/Q102437981
Q1928911,Tommy Hofmann,http://www.wikidata.org/entity/Q102459790
Q38178617,Peter Paule,http://www.wikidata.org/entity/Q1443929
Q38178617,Linda McGuire,http://www.wikidata.org/entity/Q99531673
Q38178617,Edray Herber Goins,http://www.wikidata.org/entity/Q16946116
Q38178617,Kimberly Weems,http://www.wikidata.org/entity/Q16946754
Q38178617,Annie Selden,http://www.wikidata.org/entity/Q42424811
Q38178617,Ashley Orr,http://www.wikidata.org/entity/Q110274133
Q38178617,T. Christine Stevens,http://www.wikidata.org/entity/Q19564440
Q38178617,Estelle Basor,http://www.wikidata.org/entity/Q42688944
Q38178617,Hélène Barcelo,http://www.wikidata.org/entity/Q42689461
Q38178617,Tanya Moore,http://www.wikidata.org/entity/Q96195374
Q38178617,Elena A. Contreras Gullickson,http://www.wikidata.org/entity/Q135402254
Q38178617,Lesa M. Covington Clarkson,http://www.wikidata.org/entity/Q135402281
Q38178617,Madeline E. Polhill,http://www.wikidata.org/entity/Q135402772
Q38178617,Stefanie Wang,http://www.wikidata.org/entity/Q135402888
Q38178617,Monica Busser,http://www.wikidata.org/entity/Q135403061
Q38178617,Alanis Chew,http://www.wikidata.org/entity/Q135403084
Q38178617,Jacquelyn Ehko,http://www.wikidata.org/entity/Q135403111
Q38178617,Belin Tsinnajinnie,http://www.wikidata.org/entity/Q135403286
Q38178617,Lily S. Khadjavi,http://www.wikidata.org/entity/Q135412301
Q38178617,Julie Barnes,http://www.wikidata.org/entity/Q135412618
Q38178617,Christopher Goff,http://www.wikidata.org/entity/Q135434653
Q38178617,Ximena Catepillán,http://www.wikidata.org/entity/Q135434701
Q38178617,Amy Oden,http://www.wikidata.org/entity/Q135401814
Q38178617,Michelle Manes,http://www.wikidata.org/entity/Q56706011
Q38178617,Peter Thompson,http://www.wikidata.org/entity/Q103175086
Q38178617,Ami Radunskaya,http://www.wikidata.org/entity/Q28002396
Q38178617,Matt Delong,http://www.wikidata.org/entity/Q113791146
Q38178617,Robert Risch,http://www.wikidata.org/entity/Q18574298
Q38178617,Oscar Zariski,http://www.wikidata.org/entity/Q381307
Q38178617,Federico Ardila,http://www.wikidata.org/entity/Q85748548
Q38178617,Michael Young,http://www.wikidata.org/entity/Q102079686
Q38178617,George Bradley,http://www.wikidata.org/entity/Q102226471
Q38178617,Stacy Brown,http://www.wikidata.org/entity/Q135435094
Q38178617,Joseph Gallian,http://www.wikidata.org/entity/Q10643020
Q38178617,Nancy Neudauer,http://www.wikidata.org/entity/Q67191522
Q38178617,Glenn Ledder,http://www.wikidata.org/entity/Q102110357
Q38178617,Theodore Alan Vessey,http://www.wikidata.org/entity/Q102139216
Q38178617,Amassa Courtney Fauntleroy,http://www.wikidata.org/entity/Q102164226
Q38178617,Sherwood Forrest Ebey,http://www.wikidata.org/entity/Q102164157
Q38178617,Della Dumbaugh,http://www.wikidata.org/entity/Q102167630
Q38178617,Peter K. Russell,http://www.wikidata.org/entity/Q102170931
Q38178617,Dmitry M. Gokhman,http://www.wikidata.org/entity/Q102186045
Q38178617,Francis James Flanigan,http://www.wikidata.org/entity/Q102186035
Q38178617,Henry John Pohlmann,http://www.wikidata.org/entity/Q102186034
Q38178617,Hursit Onsiper,http://www.wikidata.org/entity/Q102186043
Q38178617,John Dustin Donald,http://www.wikidata.org/entity/Q102186037
Q38178617,Manuel Bronstein,http://www.wikidata.org/entity/Q102186044
Q38178617,Felix Ulmer,http://www.wikidata.org/entity/Q102228447
Q38178617,Olivier Cormier,http://www.wikidata.org/entity/Q102228446
Q38178617,Axelle Person,http://www.wikidata.org/entity/Q102245127
Q38178617,Emille Davie Lawrence,http://www.wikidata.org/entity/Q102310078
Q38178617,Christine Kelley,http://www.wikidata.org/entity/Q102309540
Q38178617,Colas Bardavid,http://www.wikidata.org/entity/Q102364135
Q38178617,Alissa Crans,http://www.wikidata.org/entity/Q58010066
Q38178617,Patricia Cahn,http://www.wikidata.org/entity/Q102406891
Q38178617,Carolina Benedetti Velasquez,http://www.wikidata.org/entity/Q102408994
Q38178617,Karin-Therese Howell,http://www.wikidata.org/entity/Q102427063
Q38178617,Carlos E. Arreche,http://www.wikidata.org/entity/Q102435649
Q38178617,Roberto C. Soto,http://www.wikidata.org/entity/Q102435712
Q38178617,Stephen F. Kennedy,http://www.wikidata.org/entity/Q135263826
Q38178617,Erica Winterer,http://www.wikidata.org/entity/Q135274941
Q38178617,Alexander Hoover,http://www.wikidata.org/entity/Q102644736
Q38178617,David T. Kung,http://www.wikidata.org/entity/Q102212585
Q38178617,Alexander Barrios,http://www.wikidata.org/entity/Q102980503
Q38178617,Aubrey Kemp,http://www.wikidata.org/entity/Q102999913
Q38178617,Eli Amzallag,http://www.wikidata.org/entity/Q103099516
Q38178617,Richard Gustavson,http://www.wikidata.org/entity/Q103099487
Q38178617,Ranthony Edmonds,http://www.wikidata.org/entity/Q103126374
Q38178617,Mengxiao Sun,http://www.wikidata.org/entity/Q103175098
Q38178617,Bostwick Frampton Wyman,http://www.wikidata.org/entity/Q95235535
Q38178617,Jacques Calmet,http://www.wikidata.org/entity/Q95303470
Q38178617,Michael F. Singer,http://www.wikidata.org/entity/Q38178617
Q38178617,Deanna Haunsperger,http://www.wikidata.org/entity/Q29452975
Q102389783,Michael Backes,http://www.wikidata.org/entity/Q19296289
Q102389783,Jürgen Eickel,http://www.wikidata.org/entity/Q22674392
Q102389783,Jan Christiansen,http://www.wikidata.org/entity/Q102394445
Q102389783,Hubert Baumeister,http://www.wikidata.org/entity/Q102337279
Q102389783,Luca Viganò,http://www.wikidata.org/entity/Q102345512
Q102389783,Michael Hanus,http://www.wikidata.org/entity/Q102389783
Q102389783,Nikita Danilenko,http://www.wikidata.org/entity/Q102439160
Q102389783,Klaus Indermark,http://www.wikidata.org/entity/Q23788150
Q102389783,Frank Kirchner,http://www.wikidata.org/entity/Q1443558
Q102389783,Dieter Fox,http://www.wikidata.org/entity/Q92699
Q102389783,Wolfram Burgard,http://www.wikidata.org/entity/Q92896
Q102389783,Hans-Jürgen Appelrath,http://www.wikidata.org/entity/Q1577614
Q102389783,Otto Mayer,http://www.wikidata.org/entity/Q102111631
Q102389783,Sebastian Thrun,http://www.wikidata.org/entity/Q62901
Q102389783,Ulrich Kulisch,http://www.wikidata.org/entity/Q18222621
Q102389783,David Walter Mizell,http://www.wikidata.org/entity/Q102243234
Q102389783,Andreas Nüchter,http://www.wikidata.org/entity/Q102300104
Q102389783,Simone Frintrop,http://www.wikidata.org/entity/Q102298583
Q102389783,Frank Schönherr,http://www.wikidata.org/entity/Q102300108
Q102389783,Roman A. Englert,http://www.wikidata.org/entity/Q102299950
Q102389783,Adrian Spalka,http://www.wikidata.org/entity/Q102299947
Q102389783,Burkhard Igel,http://www.wikidata.org/entity/Q102299938
Q102389783,Dirk Helmut Schulz,http://www.wikidata.org/entity/Q102299960
Q102389783,Elmar Haneke,http://www.wikidata.org/entity/Q102299952
Q102389783,Georg Reichwein,http://www.wikidata.org/entity/Q102299941
Q102389783,Günter Kniesel,http://www.wikidata.org/entity/Q102299955
Q102389783,Jens Eric Wolff,http://www.wikidata.org/entity/Q102299956
Q102389783,Jens Lüssem,http://www.wikidata.org/entity/Q102299963
Q102389783,Jürgen Josef Kalinski,http://www.wikidata.org/entity/Q102299945
Q102389783,Jörg Siebeck,http://www.wikidata.org/entity/Q102299964
Q102389783,Lutz Plümer,http://www.wikidata.org/entity/Q102299940
Q102389783,Martin Breunig,http://www.wikidata.org/entity/Q102299933
Q102389783,Mechthild Rohen,http://www.wikidata.org/entity/Q102299942
Q102389783,Markus Won,http://www.wikidata.org/entity/Q102299965
Q102389783,Melanie Gnasa,http://www.wikidata.org/entity/Q102299969
Q102389783,Oliver Stiemerling,http://www.wikidata.org/entity/Q102299954
Q102389783,Ralf-H. Güting,http://www.wikidata.org/entity/Q102299937
Q102389783,Ralf Thomas Hinze,http://www.wikidata.org/entity/Q102299946
Q102389783,Pascal Costanza,http://www.wikidata.org/entity/Q102299967
Q102389783,Stefan Lüttringhaus-Kappel,http://www.wikidata.org/entity/Q102299944
Q102389783,Sergey Shumilov,http://www.wikidata.org/entity/Q102299962
Q102389783,Thomas Bode,http://www.wikidata.org/entity/Q102299948
Q102389783,Thorsten Belker,http://www.wikidata.org/entity/Q102299966
Q102389783,Uwe Radetzki,http://www.wikidata.org/entity/Q102299968
Q102389783,Wolfgang Reddig,http://www.wikidata.org/entity/Q102299959
Q102389783,Birgit Pieper,http://www.wikidata.org/entity/Q102302405
Q102389783,Mark Moors,http://www.wikidata.org/entity/Q102352514
Q102389783,Andreas Kräußling,http://www.wikidata.org/entity/Q102393882
Q102389783,Hanno Langweg,http://www.wikidata.org/entity/Q102393878
Q102389783,Jörn Ossowski,http://www.wikidata.org/entity/Q102393877
Q102389783,Lars Bröcker,http://www.wikidata.org/entity/Q102393876
Q102389783,Pascal Bihler,http://www.wikidata.org/entity/Q102393881
Q102389783,Patrick Lay,http://www.wikidata.org/entity/Q102393918
Q102389783,Sascha Alda,http://www.wikidata.org/entity/Q102393916
Q102389783,Alexander Binun,http://www.wikidata.org/entity/Q102405364
Q102389783,Joerg Zimmermann,http://www.wikidata.org/entity/Q102405365
Q102389783,Mahmoud El-Gayyar,http://www.wikidata.org/entity/Q102405363
Q102389783,Tobias Rho,http://www.wikidata.org/entity/Q102405361
Q102389783,Yan Leng,http://www.wikidata.org/entity/Q102405362
Q102389783,Yupeng Cun,http://www.wikidata.org/entity/Q102422973
Q102389783,Stephan C. Stilkerich,http://www.wikidata.org/entity/Q102595637
Q102389783,Shanshan Zhang,http://www.wikidata.org/entity/Q102864136
Q102389783,Frank Schneider,http://www.wikidata.org/entity/Q102961056
Q102389783,Germán Martín García,http://www.wikidata.org/entity/Q102961105
Q102389783,Liangyu Xu,http://www.wikidata.org/entity/Q102961035
Q102389783,Monika Wieneke,http://www.wikidata.org/entity/Q102961044
Q102389783,Jens Behley,http://www.wikidata.org/entity/Q102961116
Q102389783,Thomas Zöller,http://www.wikidata.org/entity/Q102983026
Q102389783,Malte Appeltauer,http://www.wikidata.org/entity/Q102986160
Q102389783,Jan Lehnhardt,http://www.wikidata.org/entity/Q103130179
Q110231081,Michael Hauer,http://www.wikidata.org/entity/Q110231081
Q102349919,Günter Hotz,http://www.wikidata.org/entity/Q76308
Q102349919,Michael Hemmer,http://www.wikidata.org/entity/Q102349919
Q102349919,Christian Lennerz,http://www.wikidata.org/entity/Q102424299
Q102349919,Irit Katriel,http://www.wikidata.org/entity/Q102424297
Q12326993,Anders Møller,http://www.wikidata.org/entity/Q88191274
Q12326993,Leonard Parker,http://www.wikidata.org/entity/Q3271532
Q12326993,Michael Schwartzbach,http://www.wikidata.org/entity/Q12326993
Q12326993,Josée Desharnais,http://www.wikidata.org/entity/Q73672955
Q12326993,Carol Maria Critchlow,http://www.wikidata.org/entity/Q102183275
Q12326993,Charles Elkan,http://www.wikidata.org/entity/Q102183335
Q12326993,Marija Cubric,http://www.wikidata.org/entity/Q102183253
Q12326993,Anne Denise Neirynck,http://www.wikidata.org/entity/Q102183408
Q12326993,James Robert Russell,http://www.wikidata.org/entity/Q102183346
Q12326993,Kimberly Elaine Taylor,http://www.wikidata.org/entity/Q102183336
